key,fare_amount
2014-06-14 13:39:00.00000032,4.36
2014-06-14 13:39:00.000000148,12.05
2014-06-14 13:39:00.0000007,10.43
2014-06-14 13:39:00.00000095,11.81
2014-06-14 13:39:00.000000144,37.43
2014-06-14 13:39:00.000000141,33.23
2014-06-14 13:39:00.000000162,21.26
2014-06-14 13:39:00.00000018,12.65
2014-06-14 13:39:00.00000054,10.07
2014-06-14 13:39:00.00000040,6.82
2014-06-14 13:39:00.00000096,7.11
2014-06-14 13:39:00.00000055,27.41
2014-06-14 13:39:00.000000109,9.4
2014-06-14 13:39:00.000000151,7.62
2014-06-14 13:39:00.00000016,11.0
2014-06-14 13:39:00.00000062,11.15
2014-06-14 13:39:00.000000191,6.39
2014-06-14 13:39:00.00000034,9.09
2014-06-14 13:39:00.000000160,7.19
2014-06-14 13:39:00.00000013,6.43
2014-06-14 13:39:00.000000188,5.5
2014-06-14 13:39:00.00000086,8.94
2014-06-14 13:39:00.000000185,12.29
2014-06-14 13:39:00.00000074,9.37
2014-06-14 13:39:00.00000022,19.62
2014-06-14 13:39:00.00000036,5.05
2014-06-14 13:39:00.000000126,4.07
2014-06-14 13:39:00.000000190,6.07
2014-06-14 13:39:00.00000042,6.64
2014-06-14 13:39:00.000000178,7.46
2014-06-14 13:39:00.000000163,5.39
2014-06-14 13:39:00.00000020,13.5
2014-06-14 13:39:00.00000098,6.61
2014-06-14 13:39:00.000000114,21.91
2014-06-14 13:39:00.00000045,9.69
2014-06-14 13:39:00.00000094,4.8
2014-06-14 13:39:00.000000146,10.56
2014-06-14 13:39:00.00000033,9.11
2014-06-14 13:39:00.000000143,5.49
2014-06-14 13:39:00.000000107,7.15
2014-06-14 13:39:00.00000048,9.55
2014-06-14 13:39:00.00000043,12.47
2014-06-14 13:39:00.000000123,9.8
2014-06-14 13:39:00.000000134,8.69
2014-06-14 13:39:00.000000142,6.93
2014-06-14 13:39:00.000000122,11.49
2014-06-14 13:39:00.000000176,10.7
2011-12-12 09:42:12.0000004,6.26
2011-12-12 09:42:12.0000002,4.17
2011-12-12 09:42:12.0000001,11.43
2011-12-12 09:42:12.0000003,6.74
2011-12-12 09:42:12.0000005,7.81
2013-06-27 00:20:40.0000001,18.85
2013-06-27 00:20:40.0000003,10.92
2009-02-20 13:34:16.0000001,7.72
2009-02-20 13:34:16.0000002,11.54
2009-02-20 13:34:16.0000003,7.4
2010-08-22 21:14:08.0000001,29.0
2010-08-22 21:14:08.0000005,14.05
2010-08-22 21:14:08.0000003,4.21
2010-08-22 21:14:08.0000002,6.81
2012-08-06 08:58:08.0000002,4.27
2012-08-06 08:58:08.0000001,18.16
2013-11-04 08:34:12.0000003,5.54
2013-11-04 08:34:12.0000001,11.08
2013-11-04 08:34:12.0000002,10.84
2011-06-24 20:34:48.0000002,7.61
2011-06-24 20:34:48.0000001,18.07
2011-03-28 20:38:36.0000003,5.24
2011-03-28 20:38:36.0000004,3.92
2011-03-28 20:38:36.0000002,7.65
2011-08-14 20:36:28.0000004,5.96
2011-08-14 20:36:28.0000001,6.35
2011-08-14 20:36:28.0000003,20.8
2011-08-14 20:36:28.0000002,6.37
2015-02-21 15:52:44.0000004,20.8
2015-02-21 15:52:44.0000003,10.05
2015-02-21 15:52:44.0000002,18.75
2015-02-21 15:52:44.0000001,10.22
2013-01-29 11:29:52.0000001,10.43
2014-09-12 19:03:48.0000001,10.3
2013-11-09 18:52:40.0000004,9.1
2013-11-09 18:52:40.0000002,13.04
2013-04-25 16:10:04.0000001,56.46
2013-04-25 16:10:04.0000002,8.48
2013-09-07 14:37:52.0000001,7.85
2013-09-07 14:37:52.0000002,10.8
2013-09-07 14:37:52.0000003,5.91
2011-05-21 13:16:20.0000004,5.1
2011-05-21 13:16:20.0000001,5.66
2011-05-21 13:16:20.0000003,9.49
2011-11-25 16:36:24.0000002,6.16
2011-11-25 16:36:24.0000001,11.13
2015-01-31 20:54:04.0000001,5.92
2010-11-01 23:31:28.0000002,6.76
2010-11-01 23:31:28.0000001,7.71
2010-11-01 23:31:28.0000003,8.77
2011-03-24 15:57:04.0000003,4.18
2011-03-24 15:57:04.0000001,7.8
2010-05-10 10:37:04.0000005,6.23
2010-05-10 10:37:04.0000002,5.67
2010-05-10 10:37:04.0000003,9.71
2010-05-10 10:37:04.0000006,8.33
2012-06-09 16:53:44.0000002,8.14
2012-08-22 22:39:20.0000003,17.13
2012-08-22 22:39:20.0000001,4.76
2012-12-23 02:29:16.0000001,14.4
2012-06-30 15:55:12.0000004,12.92
2012-06-30 15:55:12.0000002,6.6
2012-06-30 15:55:12.0000003,11.9
2012-06-30 15:55:12.0000001,6.03
2011-10-02 23:36:00.00000056,10.53
2011-10-02 23:36:00.00000086,14.76
2011-10-02 23:36:00.00000081,14.21
2011-10-02 23:36:00.0000009,3.69
2011-10-02 23:36:00.00000041,11.13
2011-10-02 23:36:00.00000091,3.72
2011-10-02 23:36:00.0000008,10.7
2011-10-02 23:36:00.00000015,25.67
2011-10-02 23:36:00.00000014,8.58
2011-10-02 23:36:00.00000047,6.77
2011-10-02 23:36:00.00000076,7.04
2011-10-02 23:36:00.00000011,6.89
2011-10-02 23:36:00.00000075,4.84
2011-10-02 23:36:00.00000035,6.78
2011-10-02 23:36:00.00000099,5.07
2011-10-02 23:36:00.00000062,8.08
2011-10-02 23:36:00.00000085,8.61
2011-10-02 23:36:00.00000043,18.03
2011-10-02 23:36:00.00000071,10.29
2011-10-02 23:36:00.00000023,5.72
2011-10-02 23:36:00.00000092,4.88
2011-10-02 23:36:00.00000037,8.69
2011-10-02 23:36:00.00000083,10.02
2011-10-02 23:36:00.00000054,11.47
2011-10-02 23:36:00.00000073,8.99
2011-10-02 23:36:00.0000005,6.99
2011-10-02 23:36:00.00000095,4.53
2011-10-02 23:36:00.00000088,6.7
2011-10-02 23:36:00.00000030,7.68
2011-10-02 23:36:00.0000007,11.79
2011-10-02 23:36:00.00000013,8.49
2011-10-02 23:36:00.00000065,25.23
2011-10-02 23:36:00.00000089,49.05
2011-10-02 23:36:00.00000096,7.13
2011-10-02 23:36:00.00000039,8.94
2011-10-02 23:36:00.00000038,25.9
2011-10-02 23:36:00.00000067,16.71
2011-10-02 23:36:00.00000077,10.31
2011-10-02 23:36:00.00000020,16.84
2011-10-02 23:36:00.00000063,15.13
2011-10-02 23:36:00.00000012,7.9
2011-10-02 23:36:00.00000058,14.59
2011-10-02 23:36:00.00000026,10.31
2011-10-02 23:36:00.00000074,18.49
2011-10-02 23:36:00.00000059,9.89
2011-10-02 23:36:00.00000090,13.58
2011-10-02 23:36:00.0000004,29.25
2011-10-02 23:36:00.0000003,14.88
2011-10-02 23:36:00.00000021,15.68
2011-10-02 23:36:00.00000097,7.14
2011-10-02 23:36:00.00000036,16.96
2011-10-02 23:36:00.00000024,18.99
2011-10-02 23:36:00.00000082,48.56
2011-10-02 23:36:00.000000100,6.99
2011-10-02 23:36:00.00000040,3.87
2011-10-02 23:36:00.00000022,3.96
2013-03-21 12:47:28.0000006,11.75
2013-03-21 12:47:28.0000008,11.07
2013-03-21 12:47:28.0000003,13.04
2013-03-21 12:47:28.0000005,6.92
2013-03-21 12:47:28.0000002,8.21
2013-06-07 03:02:56.0000002,17.14
2013-06-07 03:02:56.0000001,6.63
2010-09-05 22:31:32.0000002,14.45
2013-07-12 23:33:24.0000001,9.78
2009-12-03 02:32:08.0000001,17.92
2009-10-15 03:50:36.0000001,5.13
2011-09-25 22:36:32.0000002,21.09
2011-09-25 22:36:32.0000001,11.11
2015-06-08 20:02:56.0000001,10.58
2014-07-16 08:03:32.0000002,11.54
2014-07-16 08:03:32.0000001,12.26
2011-12-15 13:14:32.0000002,8.19
2011-12-15 13:14:32.0000001,5.37
2011-10-11 22:13:48.0000002,12.82
2011-10-11 22:13:48.0000005,8.52
2011-10-11 22:13:48.0000003,7.17
2013-09-14 16:53:20.0000001,8.3
2013-09-14 16:53:20.0000002,10.49
2014-02-06 09:09:56.0000004,5.69
2014-02-06 09:09:56.0000003,6.13
2014-02-06 09:09:56.0000001,5.16
2009-06-10 16:55:00.00000081,29.37
2009-06-10 16:55:00.00000029,5.2
2009-06-10 16:55:00.000000109,8.29
2009-06-10 16:55:00.00000098,48.14
2009-06-10 16:55:00.00000054,9.72
2009-06-10 16:55:00.00000021,30.07
2009-06-10 16:55:00.00000012,9.69
2009-06-10 16:55:00.00000033,4.76
2009-06-10 16:55:00.00000024,8.28
2009-06-10 16:55:00.00000099,10.38
2009-06-10 16:55:00.0000009,7.25
2009-06-10 16:55:00.000000158,5.74
2009-06-10 16:55:00.000000141,4.54
2009-06-10 16:55:00.00000093,7.74
2009-06-10 16:55:00.000000161,9.54
2009-06-10 16:55:00.00000088,5.29
2009-06-10 16:55:00.0000003,8.5
2009-06-10 16:55:00.00000018,5.23
2009-06-10 16:55:00.00000047,7.26
2009-06-10 16:55:00.000000154,10.73
2009-06-10 16:55:00.000000131,6.29
2009-06-10 16:55:00.00000046,12.99
2009-06-10 16:55:00.0000004,5.53
2009-06-10 16:55:00.000000107,4.78
2009-06-10 16:55:00.000000114,6.12
2009-06-10 16:55:00.000000117,7.99
2009-06-10 16:55:00.000000162,10.41
2009-06-10 16:55:00.00000049,10.33
2009-06-10 16:55:00.00000069,7.39
2009-06-10 16:55:00.000000111,8.1
2009-06-10 16:55:00.00000083,4.36
2009-06-10 16:55:00.000000166,59.88
2009-06-10 16:55:00.000000135,9.17
2009-06-10 16:55:00.00000044,31.96
2009-06-10 16:55:00.00000085,7.09
2009-06-10 16:55:00.000000115,6.25
2009-06-10 16:55:00.000000108,5.84
2009-06-10 16:55:00.00000034,5.43
2009-06-10 16:55:00.00000060,14.02
2009-06-10 16:55:00.000000120,5.03
2009-06-10 16:55:00.000000174,32.29
2009-06-10 16:55:00.0000007,6.58
2009-06-10 16:55:00.000000159,7.5
2009-06-10 16:55:00.000000171,25.01
2009-06-10 16:55:00.000000145,11.48
2009-06-10 16:55:00.00000074,7.9
2009-06-10 16:55:00.000000138,11.4
2009-06-10 16:55:00.00000048,4.5
2009-06-10 16:55:00.000000101,5.09
2009-06-10 16:55:00.000000153,5.16
2009-06-10 16:55:00.0000002,6.01
2009-06-10 16:55:00.00000037,9.14
2009-06-10 16:55:00.000000151,10.23
2009-06-10 16:55:00.000000127,28.37
2009-06-10 16:55:00.000000144,7.91
2009-06-10 16:55:00.000000165,12.72
2009-06-10 16:55:00.0000008,5.06
2009-06-10 16:55:00.000000122,7.58
2009-06-10 16:55:00.00000055,29.8
2009-06-10 16:55:00.00000079,4.76
2009-06-10 16:55:00.00000016,16.4
2009-06-10 16:55:00.000000160,17.7
2009-06-10 16:55:00.000000139,5.24
2009-06-10 16:55:00.00000075,5.05
2009-06-10 16:55:00.00000017,6.24
2009-06-10 16:55:00.00000070,5.37
2009-06-10 16:55:00.000000118,11.12
2009-06-10 16:55:00.00000066,11.59
2009-06-10 16:55:00.000000164,5.55
2009-06-10 16:55:00.000000100,10.04
2009-06-10 16:55:00.00000082,8.6
2009-06-10 16:55:00.00000090,12.85
2009-06-10 16:55:00.000000125,12.22
2009-06-10 16:55:00.000000149,6.18
2009-06-10 16:55:00.00000068,11.68
2009-06-10 16:55:00.00000039,6.03
2009-06-10 16:55:00.000000124,4.54
2009-06-10 16:55:00.00000053,5.23
2009-06-10 16:55:00.00000045,8.43
2009-06-10 16:55:00.000000102,5.53
2009-06-10 16:55:00.000000140,6.49
2009-06-10 16:55:00.000000148,7.47
2009-06-10 16:55:00.000000147,6.52
2009-06-10 16:55:00.00000097,7.77
2009-06-10 16:55:00.00000094,6.73
2009-06-10 16:55:00.00000078,7.77
2009-06-10 16:55:00.00000035,6.17
2009-06-10 16:55:00.00000072,7.69
2009-06-10 16:55:00.00000031,5.13
2009-06-10 16:55:00.00000056,7.82
2009-06-10 16:55:00.000000128,17.03
2009-06-10 16:55:00.00000057,6.59
2009-06-10 16:55:00.00000030,7.22
2009-06-10 16:55:00.00000043,11.09
2009-06-10 16:55:00.000000146,7.18
2009-06-10 16:55:00.00000010,7.99
2009-06-10 16:55:00.00000067,10.52
2009-06-10 16:55:00.000000119,5.09
2009-06-10 16:55:00.00000076,16.37
2009-06-10 16:55:00.00000025,6.17
2009-06-10 16:55:00.00000071,16.95
2009-06-10 16:55:00.000000143,9.33
2013-06-26 11:19:36.0000002,4.51
2014-09-05 10:02:48.0000004,4.67
2014-09-05 10:02:48.0000002,9.95
2014-09-05 10:02:48.0000001,39.91
2014-09-05 10:02:48.0000003,9.31
2012-09-19 12:31:40.0000001,9.94
2012-09-19 12:31:40.0000002,6.47
2009-03-22 04:31:40.0000002,19.6
2009-08-27 02:31:44.0000001,17.64
2009-05-02 20:11:32.0000001,9.2
2009-05-02 20:11:32.0000004,9.08
2011-02-20 02:31:16.0000002,7.87
2011-02-20 02:31:16.0000001,18.38
2011-06-24 12:03:00.00000010,5.82
2011-06-24 12:03:00.00000067,11.16
2011-06-24 12:03:00.00000071,11.29
2011-06-24 12:03:00.000000100,6.66
2011-06-24 12:03:00.000000145,6.38
2011-06-24 12:03:00.000000152,10.37
2011-06-24 12:03:00.00000026,13.04
2011-06-24 12:03:00.000000199,5.64
2011-06-24 12:03:00.000000195,5.22
2011-06-24 12:03:00.000000119,5.84
2011-06-24 12:03:00.00000086,6.12
2011-06-24 12:03:00.00000012,7.25
2011-06-24 12:03:00.00000097,18.64
2011-06-24 12:03:00.00000058,4.78
2011-06-24 12:03:00.000000176,4.37
2011-06-24 12:03:00.000000139,3.92
2011-06-24 12:03:00.00000048,7.27
2011-06-24 12:03:00.000000159,6.66
2011-06-24 12:03:00.00000079,5.72
2011-06-24 12:03:00.000000138,7.14
2011-06-24 12:03:00.000000135,11.82
2011-06-24 12:03:00.000000173,6.19
2011-06-24 12:03:00.000000162,12.63
2011-06-24 12:03:00.00000018,10.49
2011-06-24 12:03:00.000000136,6.46
2011-06-24 12:03:00.000000185,8.39
2011-06-24 12:03:00.00000069,6.37
2011-06-24 12:03:00.000000105,7.22
2011-06-24 12:03:00.000000180,6.73
2011-06-24 12:03:00.00000053,10.43
2011-06-24 12:03:00.000000142,7.45
2011-06-24 12:03:00.000000188,9.43
2011-06-24 12:03:00.00000089,3.86
2011-06-24 12:03:00.000000109,7.63
2011-06-24 12:03:00.00000074,6.48
2011-06-24 12:03:00.000000113,10.29
2011-06-24 12:03:00.00000044,5.84
2011-06-24 12:03:00.000000183,5.65
2011-06-24 12:03:00.00000047,6.25
2011-06-24 12:03:00.0000006,10.08
2011-06-24 12:03:00.0000005,8.67
2011-06-24 12:03:00.000000200,10.56
2011-06-24 12:03:00.000000127,8.49
2011-06-24 12:03:00.000000120,11.9
2011-06-24 12:03:00.000000133,5.6
2011-06-24 12:03:00.00000073,5.73
2011-06-24 12:03:00.000000101,4.48
2011-06-24 12:03:00.000000187,9.93
2011-06-24 12:03:00.000000122,8.72
2011-06-24 12:03:00.000000175,5.76
2011-06-24 12:03:00.000000154,10.15
2011-06-24 12:03:00.000000197,7.54
2011-06-24 12:03:00.00000017,8.05
2011-06-24 12:03:00.000000186,10.13
2011-06-24 12:03:00.00000020,9.09
2011-06-24 12:03:00.00000035,10.1
2011-06-24 12:03:00.000000193,7.99
2011-06-24 12:03:00.000000201,8.34
2011-06-24 12:03:00.00000054,26.95
2011-06-24 12:03:00.00000075,7.93
2011-06-24 12:03:00.000000114,7.11
2011-06-24 12:03:00.00000062,26.32
2011-06-24 12:03:00.00000055,26.56
2011-06-24 12:03:00.00000025,5.86
2011-06-24 12:03:00.00000022,5.27
2011-06-24 12:03:00.000000144,13.56
2011-06-24 12:03:00.000000177,6.16
2011-06-24 12:03:00.000000124,4.98
2011-06-24 12:03:00.00000094,4.3
2011-06-24 12:03:00.00000041,6.53
2011-06-24 12:03:00.000000141,7.0
2011-06-24 12:03:00.00000092,8.73
2011-06-24 12:03:00.000000189,17.4
2011-06-24 12:03:00.000000171,11.12
2011-06-24 12:03:00.000000157,6.71
2011-06-24 12:03:00.000000179,7.83
2011-06-24 12:03:00.000000107,12.08
2011-06-24 12:03:00.00000095,15.56
2011-06-24 12:03:00.00000076,7.62
2011-06-24 12:03:00.000000156,7.0
2011-06-24 12:03:00.000000111,31.28
2011-06-24 12:03:00.000000116,8.91
2011-06-24 12:03:00.00000033,9.51
2011-06-24 12:03:00.00000082,4.36
2011-06-24 12:03:00.00000078,5.13
2011-06-24 12:03:00.00000051,6.88
2011-06-24 12:03:00.000000143,11.57
2011-06-24 12:03:00.000000126,14.11
2011-06-24 12:03:00.00000088,9.63
2011-06-24 12:03:00.000000191,18.41
2011-06-24 12:03:00.00000063,12.02
2011-06-24 12:03:00.00000045,15.06
2011-06-24 12:03:00.00000060,7.53
2011-06-24 12:03:00.00000040,33.48
2011-06-24 12:03:00.00000057,9.39
2011-06-24 12:03:00.00000013,5.91
2011-06-24 12:03:00.00000068,31.27
2011-06-24 12:03:00.000000165,4.23
2011-06-24 12:03:00.00000056,5.73
2011-06-24 12:03:00.000000150,7.89
2011-06-24 12:03:00.00000052,5.48
2011-06-24 12:03:00.00000085,48.31
2011-06-24 12:03:00.000000190,7.82
2011-06-24 12:03:00.00000072,6.42
2011-06-24 12:03:00.000000137,5.36
2011-06-24 12:03:00.000000102,5.76
2011-06-24 12:03:00.000000106,8.63
2011-06-24 12:03:00.000000118,4.32
2011-06-24 12:03:00.00000046,14.2
2011-06-24 12:03:00.000000110,11.72
2011-06-24 12:03:00.000000181,6.15
2011-06-24 12:03:00.000000194,5.16
2011-06-24 12:03:00.00000061,6.15
2011-06-24 12:03:00.0000001,11.35
2011-06-24 12:03:00.00000087,8.43
2011-06-24 12:03:00.00000066,5.56
2011-06-24 12:03:00.000000146,6.72
2011-06-24 12:03:00.000000149,49.31
2011-06-24 12:03:00.00000038,11.82
2011-06-24 12:03:00.000000196,8.77
2011-06-24 12:03:00.00000093,8.71
2011-06-24 12:03:00.000000170,5.33
2011-06-24 12:03:00.000000168,9.32
2011-06-24 12:03:00.0000002,12.73
2011-06-24 12:03:00.00000042,12.99
2014-06-15 07:06:00.0000006,4.05
2014-06-15 07:06:00.00000037,8.78
2014-06-15 07:06:00.00000025,5.91
2014-06-15 07:06:00.0000008,10.64
2014-06-15 07:06:00.00000036,47.04
2014-06-15 07:06:00.00000042,22.87
2014-06-15 07:06:00.00000033,4.39
2014-06-15 07:06:00.00000013,6.16
2014-06-15 07:06:00.00000035,56.1
2014-06-15 07:06:00.00000030,8.73
2014-06-15 07:06:00.00000024,6.95
2014-06-15 07:06:00.00000031,9.2
2014-06-15 07:06:00.0000009,15.35
2014-06-15 07:06:00.00000039,54.93
2014-06-15 07:06:00.00000010,4.28
2014-06-15 07:06:00.00000019,13.81
2014-06-15 07:06:00.00000041,7.65
2014-06-15 07:06:00.00000028,17.15
2014-06-15 07:06:00.00000014,53.98
2014-06-15 07:06:00.0000003,13.49
2014-06-15 07:06:00.00000017,55.88
2014-06-15 07:06:00.00000015,16.45
2014-06-15 07:06:00.00000026,5.8
2014-06-15 07:06:00.0000002,13.95
2014-06-15 07:06:00.00000040,5.04
2014-06-15 07:06:00.00000016,5.21
2014-06-06 16:22:20.0000003,5.13
2014-06-06 16:22:20.0000002,8.89
2015-05-30 21:29:04.0000004,14.13
2015-05-30 21:29:04.0000007,18.15
2015-05-30 21:29:04.0000003,11.46
2015-05-30 21:29:04.0000001,7.47
2009-10-26 12:01:36.0000001,9.63
2009-10-26 12:01:36.0000002,8.29
2009-10-26 12:01:36.0000005,6.38
2009-10-26 12:01:36.0000003,7.65
2013-02-02 15:45:08.0000003,8.25
2013-02-02 15:45:08.0000001,8.74
2013-02-02 15:45:08.0000002,12.53
2015-04-15 06:47:04.0000001,7.95
2015-04-15 06:47:04.0000002,10.51
2010-12-14 23:27:36.0000001,5.17
2009-03-05 11:03:04.0000002,4.56
2009-03-05 11:03:04.0000001,13.04
2013-07-18 12:23:40.0000003,5.18
2013-07-18 12:23:40.0000002,5.65
2013-07-18 12:23:40.0000001,8.12
2014-04-14 13:48:32.0000004,9.14
2014-04-14 13:48:32.0000003,5.09
2014-08-18 05:33:08.0000001,8.51
2012-01-28 03:14:28.0000001,28.31
2009-09-14 02:19:00.00000014,9.49
2009-09-14 02:19:00.00000035,10.08
2009-09-14 02:19:00.00000040,6.32
2009-09-14 02:19:00.00000031,4.63
2009-09-14 02:19:00.0000003,4.44
2009-09-14 02:19:00.00000025,7.79
2009-09-14 02:19:00.0000008,7.8
2009-09-14 02:19:00.00000024,9.85
2009-09-14 02:19:00.00000021,7.05
2009-09-14 02:19:00.00000036,9.35
2009-09-14 02:19:00.0000009,45.4
2009-09-14 02:19:00.0000001,8.66
2009-09-14 02:19:00.00000018,4.23
2009-09-14 02:19:00.00000039,9.56
2009-09-14 02:19:00.0000002,15.63
2009-09-14 02:19:00.00000038,7.49
2009-09-14 02:19:00.00000020,18.47
2009-09-14 02:19:00.00000028,7.13
2009-09-14 02:19:00.00000026,19.53
2009-09-14 02:19:00.00000017,8.09
2009-09-14 02:19:00.00000030,7.92
2009-09-14 02:19:00.00000016,5.6
2009-09-14 02:19:00.0000006,6.9
2009-09-14 02:19:00.0000007,8.5
2011-08-14 14:17:28.0000003,7.59
2011-08-14 14:17:28.0000001,5.23
2011-08-14 14:17:28.0000004,6.44
2011-08-14 14:17:28.0000002,5.15
2011-08-14 14:17:28.0000005,13.73
2014-03-17 16:07:56.0000002,56.02
2010-11-03 21:09:56.0000002,5.01
2010-11-03 21:09:56.0000001,11.21
2012-12-11 23:37:08.0000002,9.61
2012-12-11 23:37:08.0000005,9.7
2012-12-11 23:37:08.0000004,6.72
2012-12-11 23:37:08.0000006,9.94
2012-12-11 23:37:08.0000003,4.63
2012-12-11 23:37:08.0000001,16.9
2015-06-24 14:19:52.0000001,13.65
2015-06-24 14:19:52.0000002,56.04
2015-06-24 14:19:52.0000004,8.61
2010-08-21 22:21:32.0000004,13.38
2011-02-19 10:20:28.0000003,4.14
2011-02-19 10:20:28.0000002,10.22
2011-02-19 10:20:28.0000001,6.0
2011-02-19 10:20:28.0000004,7.52
2011-10-02 22:31:44.0000004,10.09
2011-10-02 22:31:44.0000002,21.03
2011-10-02 22:31:44.0000003,16.33
2012-01-26 11:17:36.0000002,5.12
2012-05-06 23:37:24.0000002,19.34
2012-05-06 23:37:24.0000001,21.08
2013-06-12 20:03:36.0000001,7.7
2013-06-12 20:03:36.0000002,55.35
2015-02-27 14:15:52.0000003,83.36
2013-12-21 17:20:32.0000001,10.66
2009-06-29 08:09:40.0000002,10.64
2009-06-29 08:09:40.0000001,12.84
2014-09-14 17:22:12.0000002,6.84
2014-09-14 17:22:12.0000001,10.81
2014-09-14 17:22:12.0000003,15.55
2014-09-14 17:22:12.0000005,6.87
2014-08-20 14:37:56.0000001,15.8
2011-07-20 16:34:48.0000001,4.48
2011-07-20 16:34:48.0000003,5.83
2009-10-05 10:11:32.0000001,7.7
2009-10-05 10:11:32.0000002,14.1
2011-02-16 08:44:04.0000001,13.75
2011-02-16 08:44:04.0000007,9.1
2011-02-16 08:44:04.0000004,9.58
2011-02-16 08:44:04.0000003,5.22
2011-02-16 08:44:04.0000002,4.74
2011-02-16 08:44:04.0000006,18.24
2011-02-16 08:44:04.0000005,6.51
2009-01-01 11:04:24.0000002,4.85
2014-04-28 19:46:36.0000003,7.99
